Plant_ID,Sp_Code,Scientific_Name,Native_Status,Growth_Habit,Perenniality,Recorder,Collection_Date,Plot,Block,Shelter,Plot_number,Population,Treatment,Flower_Count,Flower_1_g,Flower_2_g,Flower_3_g,Flower_4_g,Flower_5_g,Flower_6_g,Flower_7_g,Flower_8_g,Flower_9_g,Flower_10_g,Veg_Mass,fl_average,total_fl_mass,Veg_Mass_ln,total_fl_mass_ln
I3.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,AS/MF,8/3/23,I3,4,I,3,WWP,Drought,2130,0.0284,0.0377,0.019,0.0382,0.0225,0.0235,0.0203,0.0257,0.0223,0.0325,9.67,0.02701,57.5313,2.269028309465203,4.052329147525858
I5.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,AT,5/23/23,I5,4,I,5,ANGELO,Drought,2540,0.0267,0.0264,0.0167,0.0204,0.0276,0.0214,0.0386,0.0231,0.0142,0.0091,26.98,0.02242,56.946799999999996,3.2950958507796098,4.042117498674459
I6.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,MR,8/3/23,I6,4,I,6,ANGELO,Drought,1244,0.0055,0.0053,0.0049,0.0054,0.007,0.0058,0.0082,0.0043,0.0057,0.0067,6.29,0.00588,7.3147199999999994,1.8389610707123492,1.9898887562275231
I8.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,AS,6/11/23,I8,4,I,8,ANGELO,Drought,2276,0.0172,0.0165,0.0204,0.0321,0.0172,0.0168,0.0182,0.0268,0.0203,0.0159,4.53,0.020139999999999998,45.83864,1.5107219394949427,3.8251274035545006
J1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,SS,8/3/23,J1,5,J,1,BORR,Drought,228,0.0084,0.005,0.0046,0.0053,0.0028,0.0092,0.0066,0.0107,0.0127,0.0103,3.03,0.00756,1.7236799999999999,1.1085626195212777,0.5444615401637453
J1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,AT,8/3/23,J1,5,J,1,BORR,Drought,569,0.0033,0.0035,0.0038,0.0095,0.0021,0.0063,0.0031,0.0036,0.0091,0.0062,4.01,0.00505,2.87345,1.3887912413184778,1.0555133984314624
J3.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,OH,5/17/23,J3,5,J,3,MCL,Drought,441,0.0083,0.0062,0.0044,0.0043,0.004,0.0087,0.0037,0.0044,0.0054,0.0043,4.84,0.00537,2.36817,1.5769147207285403,0.8621175049854823
J4.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,LT,8/3/23,J4,5,J,4,WWP,Drought,677,0.0108,0.0045,0.0139,0.0113,0.0101,0.0108,0.0084,0.0136,0.0085,0.0101,4.08,0.010199999999999999,6.905399999999999,1.4060969884160703,1.9323037142203632
J5.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,AT,NA,J5,5,J,5,SEDG,Drought,618,0.0067,0.0059,0.0046,0.0062,0.0061,0.0049,0.0072,0.0103,0.0031,0.0026,0.21,0.00576,3.55968,-1.5606477482646683,1.2696706531833537
J6.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,AT,8/3/23,J6,5,J,6,MCL,Drought,905,0.0076,0.0088,0.0097,0.0043,0.0107,0.0105,0.0111,0.0054,0.0016,0.0023,14.98,0.0072,6.516,2.7067159780890733,1.8742606907397987
J7.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,MF,5/23/23,J7,5,J,7,WWP,Drought,319,0.0056,0.0092,0.0028,0.0095,0.002,0.0111,0.011,0.0084,0.0065,0.0138,2.65,0.00799,2.54881,0.9745596399981308,0.9356265835808908
J8.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Annual,AS,5/23/23,J8,5,J,8,SEDG,Drought,781,0.0223,0.0251,0.0254,0.0299,0.0228,0.0298,0.0314,0.0264,0.0349,0.0291,7.21,0.02771,21.64151,1.9754689512968577,3.074613229732436
A1.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AT,6/12/23,A1,1,A,1,ANGELO,Drought,971,0.0027,0.0012,0.0029,0.003,0.0028,0.0032,0.0033,0.0031,0.0038,0.0051,3.59,0.00311,3.01981,1.2781522025001875,1.1051939155003307
A3.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,NJ,5/16/23,A3,1,A,3,BORR,Drought,496,0.001,0.0017,9e-4,9e-4,0.001,0.0014,9e-4,7e-4,8e-4,7e-4,1.66,0.001,0.496,0.5068176023684519,-0.7011793522572096
A5.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AC,5/16/23,A5,1,A,5,MCL,Drought,226,0.002,0.0013,0.0016,0.0011,0.0011,0.0015,0.0015,0.0012,9e-4,7e-4,0.53,0.00129,0.29153999999999997,-0.6348782724359695,-1.2325780613362705
A6.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/16/23,A6,1,A,6,SEDG,Drought,624,0.0019,0.0015,0.0013,0.0021,5e-4,0.0015,0.0024,0.002,0.0018,0.0019,1.78,0.0016899999999999999,1.05456,0.5766133643039938,0.053123618322272664
A7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/16/23,A7,1,A,7,SEDG,Drought,1282,0.0014,0.0018,0.002,0.0019,0.002,0.0016,0.0021,0.0015,0.0015,0.0021,2.2,0.00179,2.29478,0.7884573603642703,0.8306369783511418
A8.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AC,5/16/23,A8,1,A,8,MCL,Drought,1057,0.0018,0.0021,0.002,0.0015,0.002,0.0013,0.0017,0.0019,8e-4,0.0013,2.9,0.00164,1.73348,1.0647107369924282,0.5501309487242075
B1.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/16/23,B1,2,B,1,BORR,Drought,611,0.0022,0.0023,0.0019,0.0018,0.0015,0.002,0.0022,0.0022,0.0023,0.0024,2.47,0.00208,1.2708799999999998,0.9042181506398859,0.23970957390268471
B2.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AS,5/16/23,B2,2,B,2,MCL,Drought,4915,0.0013,0.0015,0.0025,0.0021,0.0019,0.0018,0.0022,0.0027,0.0023,0.0019,15.12,0.00202,9.9283,2.716018370751387,2.2953892650122434
B3.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MH,5/17/23,B3,2,B,3,SEDG,Drought,93,0.0011,9e-4,6e-4,9e-4,0.0013,0.001,0.0011,9e-4,0.0012,0.001,0.21,0.001,0.093,-1.5606477482646683,-2.375155785828881
B5.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/23/23,B5,2,B,5,MCL,Drought,224,9e-4,7e-4,6e-4,0.0013,5e-4,0.0015,0.0013,0.0015,9e-4,0.0017,0.48,0.00109,0.24416000000000002,-0.7339691750802004,-1.4099315308860447
B6.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/17/23,B6,2,B,6,SEDG,Drought,2646,0.0022,0.002,0.0021,0.0024,0.0015,0.0023,0.0023,0.0015,0.0017,0.0016,5.73,0.00196,5.18616,1.7457155307266483,1.6459935389351898
B7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MH,7/17/23,B7,2,B,7,BORR,Drought,394,0.0023,0.0023,0.0019,0.0022,0.002,0.0021,0.0017,0.0017,0.0018,0.0019,1.97,0.00199,0.78406,0.6780335427498971,-0.24326973094780224
C2.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/23/23,C2,3,C,2,SEDG,Drought,178,7e-4,3e-4,2e-4,4e-4,6e-4,4e-4,3e-4,4e-4,3e-4,6e-4,0.3,4.1999999999999996e-4,0.07476,-1.2039728043259361,-2.593472296394775
C3.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,SS,5/17/23,C3,3,C,3,ANGELO,Drought,435,0.001,9e-4,0.0014,0.001,0.0015,0.0014,9e-4,0.0011,0.0015,0.0011,1.36,0.00118,0.5133,0.3074846997479607,-0.6668948094158796
C4.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,NJ,5/17/23,C4,3,C,4,BORR,Drought,510,0.001,0.0011,7e-4,9e-4,8e-4,8e-4,0.0011,9e-4,0.0011,0.0011,1.86,9.5e-4,0.4845,0.62057648772511,-0.7246378476513161
C5.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/17/23,C5,3,C,5,BORR,Drought,1104,0.0018,0.0017,0.002,0.0018,0.0014,0.0019,0.0015,0.0019,0.0017,0.0016,2.85,0.00173,1.90992,1.0473189942805592,0.6470613563645912
C8.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/23/23,C8,3,C,8,ANGELO,Drought,954,0.002,0.0014,0.0017,0.0014,0.0013,0.0014,0.0015,0.0017,0.0019,0.0016,3.89,0.00159,1.51686,1.358409157630355,0.4166424086982897
D1.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AS,5/24/23,D1,4,D,1,ANGELO,Control,1113,0.0014,0.0014,0.0013,0.0011,0.0015,0.001,7e-4,0.001,0.0016,7e-4,4.63,0.00117,1.30221,1.5325568680981427,0.2640628211030726
D2.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,LT,5/17/23,D2,4,D,2,BORR,Control,351,8e-4,0.0012,0.0015,0.0012,0.0012,0.0011,0.0012,0.0015,0.0011,7e-4,1.42,0.00115,0.40365,0.35065687161316933,-0.9072071131411126
D4.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,LT,5/17/23,D4,4,D,4,MCL,Control,1279,0.0014,0.0014,0.0013,0.0012,0.0012,0.0018,0.0015,0.0016,0.0014,0.0013,3.92,0.00141,1.80339,1.366091653802371,0.5896682269867826
D6.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,OH/AS,5/17/23,D6,4,D,6,BORR,Control,1145,0.006,0.0013,0.0016,8e-4,0.001,0.0014,0.0011,9e-4,7e-4,9e-4,3.01,0.00157,1.79765,1.1019400787607843,0.58648025636641965
D8.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AS,5/17/23,D8,4,D,8,SEDG,Control,708,8e-4,0.0014,0.0011,0.0012,0.0015,0.002,0.0011,0.0011,0.0018,0.0013,1.19,0.00133,0.94164,0.17395330712343798,-0.06013224305475486
E1.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MH,5/24/23,E1,5,E,1,ANGELO,Control,2278,0.001,0.0012,0.0014,0.001,8e-4,7e-4,0.0016,0.0013,9e-4,9e-4,9.36,0.00108,2.46024,2.2364452904895007,0.9002589061611188
E3.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,CC/MR,5/24/23,E3,5,E,3,ANGELO,Control,902,0.0016,6e-4,0.001,0.0013,0.0015,0.0011,0.0012,0.0012,0.0014,0.0011,8.84,0.0012,1.0823999999999998,2.179286876649552,0.07918079787444106
E5.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AT,5/17/23,E5,5,E,5,SEDG,Control,515,0.0011,7e-4,7e-4,8e-4,6e-4,0.0021,0.0012,6e-4,9e-4,0.001,1.43,9.699999999999999e-4,0.49955,0.3576744442718159,-0.6940475858031094
E6.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,JBL,6/12/23,E6,5,E,6,SEDG,Control,2541,0.001075,0.0011625,8e-4,0.00105,9.5e-4,8.5e-4,0.001016667,9e-4,8.5e-4,6e-4,5.17,9.254167e-4,2.3514838347,1.6428726885203377,0.8550465479162278
E7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AS/NJ,5/17/23,E7,5,E,7,MCL,Control,1117,8e-4,0.0012,9e-4,0.01,3e-4,6e-4,9e-4,1e-4,5e-4,1e-4,2.75,0.00154,1.7201799999999998,1.0116009116784799,0.5424289365126014
E8.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/17/23,E8,5,E,8,BORR,Control,170,0.0019,0.0022,0.0021,0.0019,0.0012,0.0018,0.0012,0.0012,0.0014,0.002,0.58,0.0016899999999999999,0.2873,-0.5447271754416722,-1.247228312996893
F3.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/16/23,F3,1,F,3,BORR,Control,225,0.0021,0.0021,0.0019,0.001,0.0022,0.0015,0.0015,0.0018,0.0018,0.0021,0.96,0.0018,0.40499999999999997,-0.040821994520255166,-0.903868211875598
F4.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AC,5/16/23,F4,1,F,4,MCL,Control,1574,0.0014,0.0014,9e-4,0.0013,0.0012,6e-4,0.0011,0.0012,0.0011,0.001,4.21,0.00112,1.7628799999999998,1.43746264769429,0.5669488353022145
F5.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MH,6/12/23,F5,1,F,5,MCL,Control,333,0.0016,0.0016,0.0018,0.0016,0.0015,0.002,0.0018,0.002,0.0018,0.0017,0.03,0.00174,0.57942,-3.506557897319982,-0.5457276757752555
F6.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/16/23,F6,1,F,6,SEDG,Control,347,0.0017,0.0021,0.0022,0.0014,0.0014,0.0018,0.0019,0.0018,0.0016,0.0019,0.67,0.00178,0.61766,-0.40047756659712525,-0.4818171347312841
F8.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,LT,NA,F8,1,F,8,BORR,Control,1049,0.001,0.0011,0.001,0.001,0.0024,6e-4,0.0013,0.0011,0.001,8e-4,1.9,0.00113,1.18537,0.6418538861723947,0.17005496213840934
G1.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,CC,5/17/23,G1,2,G,1,BORR,Control,132,5e-4,8e-4,0.0013,0.0017,0.0014,6e-4,8e-4,0.0011,0.0013,8e-4,1.9,0.00103,0.13596000000000003,0.6418538861723947,-1.9953945541542215
G2.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AS,5/17/23,G2,2,G,2,MCL,Control,890,0.0011,0.0015,0.0011,0.0015,0.0021,0.0015,0.002,0.0015,0.0015,0.0019,2.45,0.00157,1.3973,0.8960880245566357,0.3345418031042651
G3.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,CC,5/17/23,G3,2,G,3,SEDG,Control,784,0.0019,0.0019,0.0019,0.0015,6e-4,0.0025,0.0016,0.0017,0.0025,0.0033,1.3,0.00194,1.52096,0.26236426446749106,0.4193417144435076
G5.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,NA,5/17/23,G5,2,G,5,MCL,Control,596,0.0012,9e-4,9e-4,8e-4,9e-4,0.0011,0.0011,0.001,4e-4,2e-4,1.77,8.5e-4,0.5065999999999999,0.5709795465857378,-0.6800335414145623
G6.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AC,5/24/23,G6,2,G,6,ANGELO,Control,866,0.0012,0.001,0.0012,0.0014,0.0011,0.0011,0.001,0.0013,0.001,0.0012,2.52,0.00115,0.9959,0.9242589015233319,-0.004108428044543191
G7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,NJ,5/17/23,G7,2,G,7,ANGELO,Control,538,0.001,0.001,0.0012,8e-4,9e-4,0.012,0.0013,0.0012,0.0011,0.001,1.43,0.00215,1.1567,0.3576744442718159,0.14557112331921884
G8.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/17/23,G8,2,G,8,BORR,Control,340,3e-4,8e-4,3e-4,1e-4,1e-4,2e-4,8e-4,1e-4,1e-4,1e-4,1.12,2.9e-4,0.09860000000000001,0.11332868530700327,-2.3166840173735475
H1.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/17/23,H1,3,H,1,SEDG,Control,1132,0.0016,0.0017,0.0018,NA,NA,NA,NA,NA,NA,NA,1.21,0.0017,1.9243999999999999,0.1906203596086497,0.6546142308431615
H2.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,NA,H2,3,H,2,ANGELO,Control,415,0.0016,0.0019,0.0013,0.0021,0.0019,0.0021,0.0017,0.002,0.0018,0.0022,1.61,0.0018599999999999999,0.7718999999999999,0.4762341789963717,-0.25890027102632895
H4.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/17/23,H4,3,H,4,MCL,Control,643,0.0017,0.0016,0.0016,0.0017,0.0018,0.0016,0.002,0.0018,0.0016,0.0021,1.81,0.00175,1.12525,0.5933268452777344,0.1180052331909051
H5.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AC,5/24/23,H5,3,H,5,BORR,Control,466,0.0021,0.0017,0.0023,0.0019,0.0019,0.0019,0.0019,0.0017,0.0014,0.0015,1.84,0.00183,0.85278,0.6097655716208943,-0.15925367800316162
H6.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,JBL,5/24/23,H6,3,H,6,ANGELO,Control,633,0.0012,5e-4,0.00116,6.33333e-4,2e-4,8.75e-4,0.001266667,0.00125,4.33333e-4,5.33333e-4,2.82,8.051665999999999e-4,0.5096704578,1.0367368849500223,-0.6739909232923421
H7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AT,5/17/23,H7,3,H,7,MCL,Control,358,0.0019,8e-4,0.0013,0.0018,7e-4,0.0018,0.0012,0.0015,0.0011,0.0012,0.99,0.00133,0.47614,-0.01005033585350145,-0.7420433503477744
H8.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/17/23,H8,3,H,8,SEDG,Control,2430,0.0012,0.001,0.0017,0.0019,0.0013,0.0018,0.0017,0.0015,0.0011,0.0015,3.16,0.00147,3.5721,1.1505720275988207,1.273153658143102
I1.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/17/23,I1,4,I,1,BORR,Drought,1045,0.0021,0.002,0.0011,0.0019,0.0014,0.0015,0.0012,0.0021,0.0024,0.0016,2.54,0.00173,1.80785,0.9321640810304452,0.5921382939264619
I4.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,LT,5/17/23,I4,4,I,4,BORR,Drought,1240,9e-4,0.0018,0.0013,0.0016,0.0017,0.0015,0.0022,0.0011,0.0013,0.0021,6.28,0.00155,1.922,1.8373699804801074,0.6533663105481007
I5.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,SS,5/17/23,I5,4,I,5,ANGELO,Drought,772,0.0011,0.002,0.001,0.0016,9e-4,0.0017,0.0012,0.0013,0.0011,0.0015,1.88,0.00134,1.03448,0.6312717768418578,0.033898885005459185
I6.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,LT,5/24/23,I6,4,I,6,ANGELO,Drought,2882,5e-4,4e-4,0.001,8e-4,0.0011,0.0012,9e-4,7e-4,9e-4,7e-4,9.96,8.2e-4,2.36324,2.298577071596507,0.860033558853492
J1.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MR,5/17/23,J1,5,J,1,BORR,Drought,348,0.0015,0.0025,0.002,0.0015,0.0027,0.0022,0.0025,0.0025,0.0024,0.0018,1.07,0.00216,0.75168,0.06765864847381486,-0.2854445775115891
J2.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AS,5/17/23,J2,5,J,2,ANGELO,Drought,242,0.0019,0.0013,0.0018,0.0018,0.0019,0.0021,0.0021,0.0016,0.0023,0.0021,0.94,0.00189,0.45738,-0.06187540371808753,-0.7822407237538996
J5.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,AS,5/17/23,J5,5,J,5,SEDG,Drought,561,7e-4,0.0019,0.0018,0.0015,0.0017,0.0014,0.0015,0.0022,0.0017,0.0016,4.6,0.0016,0.8976000000000001,1.5260563034950492,-0.10803074421370511
J6.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MH,5/17/23,J6,5,J,6,MCL,Drought,687,0.002,0.0023,0.0016,0.0017,0.002,0.0018,0.0024,0.0018,0.0026,0.0027,2.4,0.00209,1.43583,0.8754687373538999,0.3617430792169319
J8.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Annual,MF,5/17/23,J8,5,J,8,SEDG,Drought,805,0.0012,0.0021,0.0027,0.0025,0.0021,0.0022,0.0026,0.002,0.0026,0.0011,1.69,0.00211,1.69855,0.5247285289349821,0.5297749459244014
A2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS,5/17/23,A2,1,A,2,WWP,Drought,108,0.0011,9e-4,0.0014,0.0012,0.001,0.0011,8e-4,0.0011,8e-4,9e-4,0.06,0.00103,0.11124,-2.8134107167600364,-2.196065249616373
A4.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,LT,5/17/23,A4,1,A,4,WWP,Drought,812,0.0013,0.0011,0.0012,0.0012,0.0013,0.0011,0.0012,0.0011,5e-4,0.0012,0.52,0.00112,0.9094399999999999,-0.6539264674066639,-0.09492625351345602
A5.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AT,5/17/23,A5,1,A,5,MCL,Drought,170,5e-4,7e-4,3e-4,5e-4,6e-4,0.0011,8e-4,8e-4,3e-4,6e-4,0.23,6.2e-4,0.1054,-1.4696759700589417,-2.2499926428748753
A7.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS/MH,5/17/23,A7,1,A,7,SEDG,Drought,751,3e-4,4e-4,0.0015,0.0013,0.0012,0.0012,0.0013,0.0017,5e-4,4e-4,0.59,9.8e-4,0.73598,-0.527632742082372,-0.3065523345355218
A8.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AT,5/17/23,A8,1,A,8,MCL,Drought,188,5e-4,0.0021,2e-4,0.003,2e-4,0.0021,1e-4,6e-4,9e-4,0.0026,0.16,0.00123,0.23124,-1.8325814637483102,-1.4642991467678617
B3.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,JBL,5/17/23,B3,2,B,3,SEDG,Drought,1150,0.001,0.0012,6e-4,0.0013,9e-4,0.0014,0.0017,0.0012,9e-4,0.0015,3.39,0.00117,1.3455000000000001,1.220829921392359,0.29676569118482354
B6.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,SS,5/17/23,B6,2,B,6,SEDG,Drought,1046,0.0017,0.0012,0.0014,0.0016,6e-4,0.0012,8e-4,9e-4,0.0024,0.0011,1.55,0.00129,1.34934,0.4382549309311553,0.2996155840163119
B8.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MF,5/17/23,B8,2,B,8,WWP,Drought,642,0.0012,0.0016,0.0019,0.0012,6e-4,0.001,0.0015,0.0014,0.0012,9e-4,0.79,0.00125,0.8025,-0.23572233352106983,-0.22002342397796612
C1.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AC,5/17/23,C1,3,C,1,MCL,Drought,1070,7e-4,7e-4,0.0011,0.0011,6e-4,7e-4,2e-4,8e-4,0.0013,0.0011,1.45,8.3e-4,0.8881,0.371563556432483,-0.11867092971767863
C2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,LT,5/17/23,C2,3,C,2,SEDG,Drought,126,0.0011,0.0012,0.0015,0.0012,0.0014,0.0011,0.0015,0.0012,0.0011,9e-4,0.27,0.00122,0.15372,-1.3093333199837622,-1.872622513285494
C6.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,LT,5/17/23,C6,3,C,6,WWP,Drought,700,0.0015,9e-4,8e-4,9e-4,0.0015,7e-4,0.0017,0.0016,0.0014,0.0012,0.52,0.00122,0.854,-0.6539264674066639,-0.15782408519356722
C7.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MF,5/17/23,C7,3,C,7,WWP,Drought,716,0.001,0.0014,6e-4,0.0017,6e-4,7e-4,6e-4,0.0012,0.0015,0.0011,0.61,0.00104,0.74464,-0.4942963218147801,-0.2948543988682102
D3.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MR,5/17/23,D3,4,D,3,WWP,Control,466,0.0025,0.0011,0.0023,0.0026,0.0028,0.0026,0.0028,0.0027,0.0023,0.0024,0.52,0.00241,1.12306,-0.6539264674066639,0.1160571026460724
D4.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS,5/17/23,D4,4,D,4,MCL,Control,584,0.0015,4e-4,0.0019,0.0014,0.001,0.0012,0.0016,0.0021,5e-4,0.0012,0.43,0.0012799999999999999,0.74752,-0.843970070294529,-0.29099421822238425
D5.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,OH,5/17/23,D5,4,D,5,WWP,Control,148,6e-4,4e-4,0.0012,0.0011,0.0012,0.001,0.001,0.0013,0.0012,7e-4,0.29,9.699999999999999e-4,0.14356,-1.2378743560016174,-1.9410022127027307
D7.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS,5/17/23,D7,4,D,7,SEDG,Control,275,0.0014,0.0011,0.0012,8e-4,5e-4,0.0014,0.0016,0.0014,7e-4,0.0012,0.29,0.00113,0.31074999999999997,-1.2378743560016174,-1.1687665485913166
D8.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,JBL,5/17/23,D8,4,D,8,SEDG,Control,423,9.5e-4,0.002366667,0.00205,0.0021,8.66667e-4,9e-4,9.5e-4,6e-4,0.0011,0.00125,0.37,0.0013133334,0.5555400282,-0.9942522733438669,-0.5878146145327062
E2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,JBL,5/17/23,E2,5,E,2,WWP,Control,1286,0.002,9.16667e-4,8.33333e-4,8.71429e-4,0.0013,0.0011,9.71429e-4,0.0014,5.2e-4,8.88e-4,1.48,0.0010800858,1.3889903388,0.3920420877760237,0.32857710824045766
E4.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,OH,5/17/23,E4,5,E,4,WWP,Control,733,0.001,6e-4,0.0011,8e-4,6e-4,0.0012,9e-4,0.0017,8e-4,0.0013,0.92,0.001,0.733,-0.08338160893905101,-0.3106095770954856
E5.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AT,5/17/23,E5,5,E,5,SEDG,Control,1481,7e-4,7e-4,0.0016,4e-4,6e-4,8e-4,3e-4,0.0019,4e-4,4e-4,1.12,7.8e-4,1.1551799999999999,0.11332868530700327,0.14425617598716198
E6.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,JBL,5/17/23,E6,5,E,6,SEDG,Control,312,0.0017,0.002033333,0.0021,0.0025,0.00215,0.002,3e-4,0.0024,0.00195,2e-4,0.26,0.0017333333,0.5407999896,-1.3470736479666092,-0.6147057734841522
